report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-10,daily,超市,3892.29,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,超市,33511.07,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,超市,1188789.99,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,百货,690.91,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,百货,6023.89,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,百货,221025.15,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,服饰,1065.69,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,服饰,8860.21,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,服饰,166392.7,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,电器,546.48,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,电器,4432.42,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,电器,204569.03,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,珠宝,795.03,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,珠宝,6010.82,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,珠宝,228675.13,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,医药,202.83,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,医药,1665.75,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,医药,50025.87,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,餐饮,105.27,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,餐饮,946.81,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,餐饮,35404.19,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,电影,2.48,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,电影,75.09,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,电影,2213.22,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,电玩,3.95,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,电玩,58.43,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,电玩,3829.01,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,daily,茶叶,504.67,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,monthly,茶叶,3342.28,1765296000000,2025-12-11T12:42:11.416987+08:00
2025-12-10,yearly,茶叶,98519.8,1765296000000,2025-12-11T12:42:11.416987+08:00
