report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-21,daily,许昌 天使城店,天使城店,recv3czR9LZeeg,694.56,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 天使城店,天使城店,recv3czR9LZeeg,17589.58,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 天使城店,天使城店,recv3czR9LZeeg,293619.03,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 时代广场店,时代广场店,recv3czR9Lg7fY,1495.3,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 时代广场店,时代广场店,recv3czR9Lg7fY,30369.59,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 时代广场店,时代广场店,recv3czR9Lg7fY,532340.19,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 生活广场店,生活广场店,recv3czR9LgiOq,568.49,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 生活广场店,生活广场店,recv3czR9LgiOq,10786.63,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 生活广场店,生活广场店,recv3czR9LgiOq,151796.9,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 大众服饰店,大众服饰店,recv3czR9LJEO5,164.41,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 大众服饰店,大众服饰店,recv3czR9LJEO5,3412.69,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 大众服饰店,大众服饰店,recv3czR9LJEO5,36443.45,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 禹州店,禹州店,recv3czR9LUgH2,275.29,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 禹州店,禹州店,recv3czR9LUgH2,5760.03,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 禹州店,禹州店,recv3czR9LUgH2,105536.11,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 金三角店,金三角店,recv3czR9LWmlJ,181.88,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 金三角店,金三角店,recv3czR9LWmlJ,3991.41,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 金三角店,金三角店,recv3czR9LWmlJ,80943.87,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 北海店,北海店,recv3czR9L4qtE,190.74,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 北海店,北海店,recv3czR9L4qtE,4065.93,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 北海店,北海店,recv3czR9L4qtE,82429.98,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 云鼎店,云鼎店,recv3czR9LL5Um,117.44,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 云鼎店,云鼎店,recv3czR9LL5Um,2103.82,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 云鼎店,云鼎店,recv3czR9LL5Um,43720.59,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 金汇店,金汇店,recv3czR9LuC1z,136.06,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 金汇店,金汇店,recv3czR9LuC1z,2651.04,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 金汇店,金汇店,recv3czR9LuC1z,56071.82,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 魏源店,魏源店,recv3czR9Ls9gI,108.89,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 魏源店,魏源店,recv3czR9Ls9gI,1936.08,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 魏源店,魏源店,recv3czR9Ls9gI,39703.36,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 劳动店,劳动店,recv3czR9LAUVv,34.77,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 劳动店,劳动店,recv3czR9LAUVv,617.16,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 劳动店,劳动店,recv3czR9LAUVv,13521.39,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 线上商城,线上商城,recv3czR9LNjMY,183.08,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 线上商城,线上商城,recv3czR9LNjMY,5316.92,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 线上商城,线上商城,recv3czR9LNjMY,86364.93,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,新乡 大胖店,大胖店,recv3czR9L0WMg,811.95,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,新乡 大胖店,大胖店,recv3czR9L0WMg,17186.07,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,新乡 大胖店,大胖店,recv3czR9L0WMg,293989.31,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,新乡 小胖店,小胖店,recv3czR9LgMpw,729.68,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,新乡 小胖店,小胖店,recv3czR9LgMpw,14419.17,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,新乡 小胖店,小胖店,recv3czR9LgMpw,237453.94,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,许昌 实业公司店,实业公司店,recv3czR9LCDeR,298.21,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,许昌 实业公司店,实业公司店,recv3czR9LCDeR,5731.14,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,许昌 实业公司店,实业公司店,recv3czR9LCDeR,114918.13,1763654400000,2025-11-22T12:31:09.974412+08:00
