report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-21,daily,超市,2928.11,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,超市,60602.67,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,超市,1127361.68,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,百货,569.86,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,百货,13673.99,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,百货,208592.13,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,服饰,634.34,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,服饰,12819.12,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,服饰,149837.98,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,电器,447.51,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,电器,11714.81,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,电器,195459.28,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,珠宝,576.25,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,珠宝,11515.48,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,珠宝,217549.51,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,医药,171.9,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,医药,3230.67,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,医药,46772.13,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,餐饮,98.17,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,餐饮,1922.36,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,餐饮,33528.32,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,电影,1.85,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,电影,56.58,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,电影,2022.09,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,电玩,5.47,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,电玩,136.67,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,电玩,3692.37,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,daily,茶叶,313.76,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,monthly,茶叶,5790.54,1763654400000,2025-11-22T12:31:09.974412+08:00
2025-11-21,yearly,茶叶,92545.27,1763654400000,2025-11-22T12:31:09.974412+08:00
