report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-29,daily,8117.0,1764345600000,2025-11-30T12:40:09.223777+08:00
2025-11-29,monthly,170819.0,1764345600000,2025-11-30T12:40:09.223777+08:00
2025-11-29,yearly,2126717.0,1764345600000,2025-11-30T12:40:09.223777+08:00
