report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-30,daily,3966.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,198108.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,1734967.0,1759161600000,2025-10-01T12:31:38.055260+08:00
