report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-30,daily,超市,3063.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,超市,116037.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,超市,956986.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,百货,222.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,百货,16621.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,百货,170558.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,服饰,157.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,服饰,11399.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,服饰,116328.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,电器,262.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,电器,15285.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,电器,161488.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,珠宝,0.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,珠宝,20845.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,珠宝,179927.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,医药,80.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,医药,4330.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,医药,38578.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,餐饮,42.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,餐饮,2745.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,餐饮,28368.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,电影,7.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,电影,127.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,电影,1828.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,电玩,5.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,电玩,189.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,电玩,3222.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,daily,茶叶,128.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,monthly,茶叶,10530.0,1759161600000,2025-10-01T12:31:38.055260+08:00
2025-09-30,yearly,茶叶,77684.0,1759161600000,2025-10-01T12:31:38.055260+08:00
