report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-16,daily,6297.0,1760544000000,2025-10-17T12:31:35.054665+08:00
2025-10-16,monthly,129923.0,1760544000000,2025-10-17T12:31:35.054665+08:00
2025-10-16,yearly,1864896.0,1760544000000,2025-10-17T12:31:35.054665+08:00
