report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-01,daily,超市,3638.38,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,超市,3638.38,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,超市,1070397.39,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,百货,875.25,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,百货,875.25,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,百货,195793.4,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,服饰,856.84,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,服饰,856.84,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,服饰,137875.69,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,电器,800.05,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,电器,800.05,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,电器,184544.52,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,珠宝,778.54,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,珠宝,778.54,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,珠宝,206812.57,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,医药,168.32,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,医药,168.32,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,医药,43709.78,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,餐饮,122.96,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,餐饮,122.96,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,餐饮,31728.93,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,电影,7.42,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,电影,7.42,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,电影,1972.93,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,电玩,13.52,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,电玩,13.52,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,电玩,3569.22,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,daily,茶叶,286.73,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,monthly,茶叶,286.73,1761926400000,2025-11-02T12:31:29.383232+08:00
2025-11-01,yearly,茶叶,87041.46,1761926400000,2025-11-02T12:31:29.383232+08:00
