report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-22,daily,7013.0,1761062400000,2025-10-23T12:31:43.268592+08:00
2025-10-22,monthly,167269.0,1761062400000,2025-10-23T12:31:43.268592+08:00
2025-10-22,yearly,1902242.0,1761062400000,2025-10-23T12:31:43.268592+08:00
