report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-23,daily,2858.0,1758556800000,2025-09-24T12:30:19.450891+08:00
2025-09-23,monthly,140400.0,1758556800000,2025-09-24T12:30:19.450891+08:00
2025-09-23,yearly,1677259.0,1758556800000,2025-09-24T12:30:19.450891+08:00
