report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-23,daily,5891.0,1761148800000,2025-10-24T12:31:06.866190+08:00
2025-10-23,monthly,173161.0,1761148800000,2025-10-24T12:31:06.866190+08:00
2025-10-23,yearly,1908134.0,1761148800000,2025-10-24T12:31:06.866190+08:00
