report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-30,daily,超市,3646.23,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,超市,88519.91,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,超市,1155278.92,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,百货,1099.97,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,百货,20083.12,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,百货,215001.26,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,服饰,1119.49,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,服饰,20513.63,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,服饰,157532.49,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,电器,688.8,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,电器,16392.13,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,电器,200136.61,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,珠宝,569.42,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,珠宝,16630.27,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,珠宝,222664.31,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,医药,183.69,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,医药,4818.67,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,医药,48360.13,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,餐饮,122.01,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,餐饮,2851.41,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,餐饮,34457.37,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,电影,32.07,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,电影,172.63,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,电影,2138.14,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,电玩,16.41,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,电玩,214.88,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,电玩,3770.58,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,茶叶,322.58,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,茶叶,8422.79,1764432000000,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,茶叶,95177.52,1764432000000,2025-12-01T12:55:05.648715+08:00
