report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-07,daily,5315.0,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,39951.0,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,1995849.0,1762444800000,2025-11-08T12:30:32.515156+08:00
