report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-07,daily,超市,2836.94,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,超市,20696.35,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,超市,1087455.35,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,百货,504.87,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,百货,4060.43,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,百货,198978.58,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,服饰,475.88,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,服饰,3826.95,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,服饰,140845.8,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,电器,512.18,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,电器,3784.7,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,电器,187529.18,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,珠宝,443.05,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,珠宝,3902.95,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,珠宝,209936.99,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,医药,133.85,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,医药,1048.98,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,医药,44590.44,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,餐饮,94.78,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,餐饮,636.96,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,餐饮,32242.92,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,电影,1.27,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,电影,15.13,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,电影,1980.64,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,电玩,4.43,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,电玩,45.91,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,电玩,3601.62,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,茶叶,307.78,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,茶叶,1932.42,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,茶叶,88687.15,1762444800000,2025-11-08T12:30:32.515156+08:00
