report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-07,daily,许昌 天使城店,天使城店,recv1SIwWi8L4M,816.57,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 天使城店,天使城店,recv1SIwWi8L4M,5729.02,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 天使城店,天使城店,recv1SIwWi8L4M,281758.46,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 时代广场店,时代广场店,recv1SIwWimClR,1277.75,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 时代广场店,时代广场店,recv1SIwWimClR,9798.66,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 时代广场店,时代广场店,recv1SIwWimClR,511769.27,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 生活广场店,生活广场店,recv1SIwWi6ram,466.81,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 生活广场店,生活广场店,recv1SIwWi6ram,3311.51,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 生活广场店,生活广场店,recv1SIwWi6ram,144321.77,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 大众服饰店,大众服饰店,recv1SIwWiJw1b,111.78,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 大众服饰店,大众服饰店,recv1SIwWiJw1b,975.92,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 大众服饰店,大众服饰店,recv1SIwWiJw1b,34006.68,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 禹州店,禹州店,recv1SIwWiGCxw,265.74,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 禹州店,禹州店,recv1SIwWiGCxw,1916.73,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 禹州店,禹州店,recv1SIwWiGCxw,101692.81,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 金三角店,金三角店,recv1SIwWiHz5D,168.25,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 金三角店,金三角店,recv1SIwWiHz5D,1458.44,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,yearly,许昌 金三角店,金三角店,recv1SIwWiHz5D,78410.9,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,daily,许昌 北海店,北海店,recv1SIwWimURN,169.15,1762444800000,2025-11-08T12:30:32.515156+08:00
2025-11-07,monthly,许昌 北海店,北海店,recv1SIwWimURN,1362.45,1762444800000,2025-11-08T12:30:32.515156+08:00
